# Constructed from biom file
#OTU ID	258_B3	153_B3	090_subseq	074_B2	146_B1	015_B4	164_B1	024_B2
TRINITY_DN137247_c6_g3_i1	8.0	0.0	0.0	53.0	1.0	2.0	0.0	0.0
TRINITY_DN71929_c2_g1_i4	0.0	29.0	1.0	0.0	0.0	184.23	0.0	0.0
TRINITY_DN142506_c5_g2_i1	1.98	0.0	1.0	0.0	2.0	0.0	0.0	0.0
TRINITY_DN138131_c3_g1_i3	1.0	8.0	0.0	0.0	3.23	0.0	0.0	0.0
TRINITY_DN141522_c1_g9_i1	1.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0
TRINITY_DN140098_c2_g2_i1	1.0	0.0	2.0	0.0	0.0	0.0	34.0	0.0
TRINITY_DN143727_c0_g1_i2	1.0	0.0	4.5	0.0	2.0	0.0	0.0	0.0
TRINITY_DN137190_c0_g1_i3	1.0	0.0	2.0	0.0	1.0	0.0	2.0	0.0
TRINITY_DN145822_c6_g1_i1	326.17	87.0	87.0	804.0	8410.88	50.39	207.0	80.0
TRINITY_DN144811_c2_g1_i1	1.11	0.0	2.99	0.0	0.0	0.0	0.0	9.92
TRINITY_DN614298_c0_g1_i1	3.09	0.0	1.0	0.0	0.0	0.0	0.0	1.05
TRINITY_DN142636_c6_g1_i1	5.0	0.0	0.0	0.0	4.99	5.67	0.0	14.89
TRINITY_DN384881_c0_g2_i2	0.0	22.47	0.0	0.0	0.0	46.06	0.0	1.0
TRINITY_DN140000_c2_g1_i18	0.0	0.0	12.0	0.0	6.0	1.0	0.0	0.0
TRINITY_DN102902_c0_g1_i1	1.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0
TRINITY_DN143405_c0_g2_i2	3.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0
TRINITY_DN142304_c22_g6_i1	23.0	0.0	46.04	0.0	3.0	2.0	0.0	0.0
TRINITY_DN135995_c3_g1_i10	1.0	0.0	0.0	0.0	0.58	0.0	8.0	1.0
TRINITY_DN145844_c12_g2_i1	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN136117_c1_g1_i5	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN142295_c0_g1_i1	1.02	0.0	1.0	0.0	3.0	0.0	0.0	0.0
TRINITY_DN143515_c2_g1_i1	0.0	0.0	1.0	0.0	9.0	5.0	0.0	0.0
TRINITY_DN87866_c11_g1_i1	0.0	1691.0	0.0	0.0	0.0	333.43	0.0	3380.99
TRINITY_DN141805_c2_g2_i2	2.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0
TRINITY_DN142728_c2_g1_i1	31.0	0.0	0.0	0.0	8.0	0.0	0.0	4.0
TRINITY_DN143653_c3_g1_i1	1.0	0.0	20.0	0.0	0.0	0.0	23.0	0.0
TRINITY_DN144610_c1_g1_i1	27.2	0.0	1.0	0.0	0.0	0.0	1.0	48.85
TRINITY_DN139800_c0_g1_i8	2.0	0.0	1.0	0.0	18.0	2.0	0.0	2.0
TRINITY_DN139398_c6_g1_i2	0.0	0.0	3.0	0.0	1.16	1.0	0.0	1.0
TRINITY_DN144891_c19_g1_i1	0.0	0.0	2.0	0.0	274.74	0.0	0.0	2.0
TRINITY_DN145815_c4_g1_i1	5.32	0.0	0.0	0.0	0.0	5.92	0.0	2.61
TRINITY_DN141541_c3_g1_i11	1.2	0.0	1.5	0.0	0.0	0.0	0.0	1.0
TRINITY_DN144721_c2_g1_i4	1.0	0.0	5.72	0.0	0.0	1.0	0.0	0.0
TRINITY_DN138386_c3_g1_i6	1.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0
TRINITY_DN103794_c2_g6_i1	11.0	6.0	17.0	0.0	0.0	41.0	9.0	0.0
TRINITY_DN140295_c3_g3_i9	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0
TRINITY_DN145231_c1_g1_i5	15.01	0.0	0.0	31.0	0.0	0.0	4.8	0.0
TRINITY_DN143091_c2_g2_i10	4.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0
TRINITY_DN144460_c0_g1_i1	0.0	0.0	0.0	0.0	1.0	0.9	0.0	1.87
TRINITY_DN140506_c0_g2_i1	1.0	0.0	0.0	0.0	12.0	1.0	0.0	0.0
TRINITY_DN142785_c1_g1_i1	12.53	3.0	7.0	0.0	0.0	4.0	0.0	14.59
TRINITY_DN140875_c2_g5_i1	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN143335_c2_g2_i3	4.0	0.0	1.0	0.0	0.0	2.02	0.0	19.68
TRINITY_DN130950_c0_g1_i1	23.68	0.0	1.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN144930_c4_g1_i5	22.26	0.0	0.0	0.0	6.68	0.0	0.0	2.02
TRINITY_DN140276_c5_g1_i5	5.96	0.0	4.1	0.0	0.0	1.0	0.0	0.0
TRINITY_DN145172_c5_g1_i3	4.04	0.0	0.0	0.0	0.0	0.91	0.0	8.0
TRINITY_DN143401_c4_g4_i1	1.0	0.0	0.0	0.0	0.0	52.0	0.0	5.0
TRINITY_DN136178_c2_g2_i2	9.0	0.0	1.0	0.0	0.0	3.0	0.0	7.0
TRINITY_DN139280_c3_g1_i2	0.0	0.0	1.0	48.0	1.0	1.0	0.0	0.0
TRINITY_DN142272_c5_g1_i1	3.0	0.0	1.0	0.0	3.0	1.0	0.0	1.0
TRINITY_DN142487_c1_g3_i3	1.28	0.0	4.0	0.0	8.0	3.0	0.0	0.0
TRINITY_DN145470_c2_g1_i4	2.0	0.0	0.0	1.0	917.91	13.29	0.0	6.03
TRINITY_DN140711_c0_g1_i1	5.9	0.0	2.0	0.0	0.0	0.0	38.0	0.0
TRINITY_DN141705_c6_g1_i5	2.0	0.0	0.0	0.0	0.0	3.99	0.0	6.07
TRINITY_DN145652_c3_g1_i1	6.1	0.0	0.0	0.0	0.0	2.01	0.0	1.0
TRINITY_DN145467_c1_g1_i7	9.93	0.0	0.0	0.0	90.52	32.48	0.0	46.96
TRINITY_DN139843_c0_g1_i2	0.0	0.0	0.0	5.0	10.0	2.0	0.0	0.0
TRINITY_DN145605_c0_g1_i8	117.83	0.0	0.0	0.0	0.0	5.52	0.79	39.57
TRINITY_DN140635_c1_g1_i2	0.0	0.0	1.0	0.0	10.92	1.17	0.0	0.0
TRINITY_DN144660_c5_g1_i1	113.98	0.0	2.0	0.0	0.0	1.94	0.0	17.65
TRINITY_DN143099_c2_g1_i1	2.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0
TRINITY_DN143250_c3_g3_i2	8.26	0.0	1.0	15.0	0.0	2.0	0.0	1.0
TRINITY_DN138807_c4_g1_i5	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.38
TRINITY_DN141955_c1_g2_i8	6.0	0.0	0.0	0.0	3.35	1.0	0.0	0.0
TRINITY_DN137391_c0_g2_i1	0.0	0.0	1.0	0.0	5.0	1.0	0.0	0.0
TRINITY_DN138782_c10_g1_i2	0.0	63.0	0.0	0.0	0.0	38.69	0.0	29.01
TRINITY_DN137108_c3_g2_i3	1.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0
TRINITY_DN139156_c4_g13_i1	31.0	0.0	21.0	81.0	0.0	1.0	14.0	0.0
TRINITY_DN143457_c0_g1_i1	2.0	0.0	0.0	3.0	98.0	0.0	0.0	12.0
TRINITY_DN142757_c1_g1_i2	0.0	0.0	3.0	0.0	1.01	0.0	1.37	1.0
TRINITY_DN130109_c0_g1_i1	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN144443_c3_g1_i2	4.4	0.0	0.0	0.0	5.96	0.0	0.0	1.81
TRINITY_DN145213_c0_g1_i6	7.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN145264_c2_g1_i1	9.03	0.0	4.0	0.0	0.0	17.01	0.0	29.09
TRINITY_DN144941_c4_g1_i1	0.0	2.0	0.0	0.0	1.31	1.84	0.0	46.4
TRINITY_DN142196_c2_g1_i1	3.45	0.0	54.72	0.0	11.94	1.0	0.0	0.0
TRINITY_DN134270_c0_g3_i2	3.0	0.0	0.0	9.0	0.0	1.0	0.0	0.0
TRINITY_DN120787_c2_g1_i1	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN142793_c0_g2_i2	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
TRINITY_DN144616_c7_g3_i10	13.01	0.0	3.0	0.0	1.11	7.0	0.0	2.0
TRINITY_DN143842_c1_g4_i3	1.0	0.0	5.0	0.0	18.64	0.0	0.0	0.0
TRINITY_DN141259_c3_g4_i1	1.88	0.0	0.0	0.0	1.27	0.43	0.0	0.0
TRINITY_DN140978_c3_g1_i2	29.46	10.0	0.0	0.0	0.0	17.05	0.0	5.86
TRINITY_DN139931_c1_g1_i2	1.0	0.0	1.0	0.0	8.0	0.0	0.0	0.0
TRINITY_DN144720_c1_g2_i2	1.94	0.0	0.0	0.0	0.0	1.0	0.0	2.85
TRINITY_DN140847_c3_g1_i5	5.01	0.0	0.0	0.0	35.03	2.0	0.0	0.9
TRINITY_DN143072_c7_g3_i2	53.25	0.0	0.0	0.0	0.0	2.0	1.0	62.0
TRINITY_DN141406_c0_g1_i1	2.0	0.0	4.0	0.0	4.0	1.0	0.0	0.0
TRINITY_DN143608_c1_g2_i2	0.0	0.0	0.0	0.0	3.0	1.0	0.0	4.0
TRINITY_DN142402_c3_g2_i2	34.92	0.0	0.0	0.0	0.0	33.24	2.0	0.0
TRINITY_DN136583_c0_g2_i3	6.5	0.0	2.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN143260_c1_g2_i1	1.02	0.0	11.69	0.0	0.0	0.0	23.66	0.0
TRINITY_DN140895_c4_g4_i5	1.02	0.0	3.0	0.0	15.29	0.0	0.0	0.0
TRINITY_DN137461_c0_g1_i2	5.0	0.0	1.0	0.0	11.0	1.0	0.0	2.0
TRINITY_DN145196_c4_g1_i1	186.87	0.0	0.0	0.0	0.0	73.0	0.0	109.98
TRINITY_DN144511_c5_g8_i2	1.0	0.0	0.0	2.0	9.0	0.0	0.0	1.0
TRINITY_DN142902_c3_g1_i18	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
TRINITY_DN391824_c1_g1_i1	62.86	0.0	1.0	0.0	0.0	12.0	0.0	179.27
TRINITY_DN148208_c3_g1_i1	4.0	0.0	17.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN144894_c1_g3_i5	183.69	30.19	33.84	74.32	8.99	189.37	27.19	758.53
TRINITY_DN142371_c5_g1_i1	13.0	0.0	7.0	0.0	0.0	0.0	0.0	5.0
TRINITY_DN142988_c3_g2_i3	10.19	0.0	1.0	0.0	0.0	1.0	10.78	6.0
TRINITY_DN142135_c20_g1_i5	1.0	32.0	11.75	0.0	0.0	3.7	8.0	0.0
TRINITY_DN139162_c6_g4_i3	46.66	0.0	4.0	1.0	64.9	1.0	4.0	6.0
TRINITY_DN139962_c1_g2_i5	7.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0
TRINITY_DN139885_c0_g1_i3	1.0	2.0	0.0	0.0	1.3	1.0	0.0	0.0
TRINITY_DN144211_c1_g1_i8	15.0	0.0	0.0	0.0	0.0	0.0	8.14	10.0
TRINITY_DN140777_c1_g6_i1	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
TRINITY_DN145804_c2_g1_i1	0.8	0.0	0.0	0.0	260.23	0.73	0.0	2.81
TRINITY_DN137385_c8_g1_i2	1.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0
TRINITY_DN138312_c4_g6_i3	12.98	0.0	8.98	0.0	0.0	5.0	0.0	3.0
TRINITY_DN142741_c3_g1_i4	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0
TRINITY_DN140422_c9_g1_i2	16.01	0.0	6.35	0.0	2.0	0.0	174.21	0.0
TRINITY_DN138003_c2_g3_i2	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN141225_c2_g1_i7	1.0	0.0	1.0	0.0	10.76	0.0	0.0	0.0
TRINITY_DN134936_c0_g1_i1	6.0	0.0	2.0	0.0	0.0	0.0	32.0	0.0
TRINITY_DN139400_c7_g5_i2	3.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
TRINITY_DN143806_c1_g3_i1	1.0	0.0	0.0	0.0	0.0	1.0	77.0	0.0
TRINITY_DN138972_c1_g2_i2	0.0	0.0	1.18	0.0	35.94	2.07	0.0	1.03
TRINITY_DN143383_c0_g7_i2	33.25	0.0	2.92	0.0	0.99	1.0	0.0	0.0
TRINITY_DN135868_c15_g1_i4	0.0	15.57	0.0	0.0	0.0	1.34	0.0	106.0
TRINITY_DN138484_c2_g1_i1	2.0	15.0	0.0	0.0	1.0	0.0	0.0	0.0
TRINITY_DN137346_c3_g7_i1	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
TRINITY_DN138868_c2_g1_i1	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN142293_c7_g2_i2	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0
TRINITY_DN128573_c0_g1_i1	2.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN30312_c0_g1_i2	22.66	0.0	2.0	1.0	22.17	0.0	1.0	5.19
TRINITY_DN134637_c0_g1_i2	3.0	1.0	6.86	0.0	0.0	0.0	0.0	0.0
TRINITY_DN141488_c2_g3_i6	4.67	0.0	4.51	0.0	0.0	2.0	0.0	1.0
TRINITY_DN144485_c5_g6_i1	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
TRINITY_DN139826_c5_g2_i2	0.0	0.0	0.0	0.0	2.0	1.85	0.0	1.0
TRINITY_DN139390_c5_g1_i5	2.0	0.0	0.0	0.0	4.0	1.0	0.0	1.0
TRINITY_DN136626_c0_g1_i1	0.0	0.0	0.0	0.0	7.1	1.0	0.0	2.0
TRINITY_DN140714_c1_g2_i8	2.0	0.0	1.0	0.0	14.0	1.0	0.0	0.0
TRINITY_DN144498_c1_g2_i5	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
TRINITY_DN133675_c0_g2_i1	1.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0
TRINITY_DN141213_c3_g1_i8	0.0	26.0	0.0	0.0	0.0	1.0	0.0	1.0
TRINITY_DN137448_c0_g1_i1	1.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0
TRINITY_DN144637_c2_g1_i3	12.0	0.0	0.0	4.0	16.98	0.0	4.0	138.59
TRINITY_DN136232_c3_g1_i6	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN137258_c5_g1_i3	65.67	0.0	0.0	0.0	0.0	31.99	0.0	4.7
TRINITY_DN127478_c1_g1_i1	0.0	0.0	0.0	0.0	62.0	3.0	0.0	1.0
TRINITY_DN142147_c0_g1_i1	1.0	0.0	0.0	0.0	37.07	0.0	0.0	1.0
TRINITY_DN137246_c4_g1_i1	3.0	0.0	3.74	0.0	0.0	0.0	7.0	0.0
TRINITY_DN136737_c1_g1_i1	10.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0
TRINITY_DN141385_c2_g5_i1	0.0	0.0	2.92	0.0	0.0	1.0	0.0	1.0
TRINITY_DN144781_c2_g2_i1	1.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0
TRINITY_DN145343_c4_g1_i1	0.0	1.93	0.0	0.0	0.0	173.9	0.0	49.91
TRINITY_DN136366_c1_g5_i2	1.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0
TRINITY_DN136829_c0_g4_i1	5.0	0.0	11.0	0.0	0.0	1.0	0.0	6.0
TRINITY_DN144592_c2_g10_i1	0.0	0.0	41.68	0.0	150.13	4.01	0.0	121.91
TRINITY_DN145430_c2_g1_i3	48.18	0.0	3.0	0.0	1.41	0.0	0.0	1.07
TRINITY_DN138116_c4_g3_i1	9.38	0.0	0.0	0.0	0.0	3.0	0.0	1.0
TRINITY_DN145420_c0_g1_i3	1.57	0.0	1.9	0.0	13.36	0.0	0.0	0.0
TRINITY_DN145473_c2_g1_i1	0.0	0.0	0.0	0.0	3.17	1.68	0.0	2.32
TRINITY_DN133141_c1_g3_i1	3.96	0.0	1.0	0.0	15.86	0.0	0.0	0.0
TRINITY_DN134964_c1_g1_i1	0.0	0.0	1.0	0.0	106.0	2.0	0.0	1.0
TRINITY_DN136678_c0_g1_i5	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0
TRINITY_DN136917_c5_g1_i6	0.0	13.0	1.0	6.0	0.0	0.0	0.0	0.0
TRINITY_DN145391_c5_g1_i6	3.73	0.29	0.0	0.0	0.0	7.86	0.0	8.64
TRINITY_DN137893_c2_g1_i4	4.0	0.0	0.0	0.0	19.0	2.0	0.0	0.0
TRINITY_DN136073_c11_g7_i2	0.0	30.0	0.0	0.0	0.0	5.0	0.0	4.0
TRINITY_DN141268_c0_g9_i1	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
TRINITY_DN144592_c2_g1_i1	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0
TRINITY_DN139943_c1_g2_i4	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
TRINITY_DN140525_c3_g1_i1	0.92	0.0	4.78	0.0	3.92	0.0	0.0	0.0
TRINITY_DN141840_c6_g1_i2	14.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0
TRINITY_DN139349_c1_g1_i9	0.0	0.0	2.0	0.0	4.81	0.0	0.0	1.0
TRINITY_DN141634_c1_g1_i1	1.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0
TRINITY_DN140485_c2_g1_i1	4.99	0.0	3.0	31.0	24.0	2.0	0.0	0.0
TRINITY_DN612115_c12_g1_i1	46.27	0.0	11.0	0.0	8106.66	39.14	0.0	30.36
TRINITY_DN144728_c2_g1_i2	3.01	0.0	1.0	0.0	0.0	0.0	1.0	1.36
TRINITY_DN136605_c1_g2_i2	5.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0
TRINITY_DN137054_c3_g1_i1	7.0	0.0	1.0	0.0	2.0	0.0	0.0	6.0
TRINITY_DN144596_c4_g3_i3	2.0	0.0	3.69	0.0	5.0	0.0	0.0	0.0
TRINITY_DN142694_c6_g2_i2	9.0	0.0	1.0	5.0	0.0	1.0	0.0	19.0
TRINITY_DN383657_c1_g2_i1	177.97	0.0	47.39	0.0	89.33	88.78	18.0	110.85
TRINITY_DN140781_c1_g1_i4	1.08	0.0	1.49	0.0	1.0	0.0	0.0	0.0
TRINITY_DN145028_c4_g2_i1	12.0	30.0	1.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN142562_c4_g9_i2	12.72	15.0	5.0	0.0	0.0	6.91	50.0	5.14
TRINITY_DN138900_c4_g2_i6	1.0	0.0	2.69	0.0	4.0	0.0	0.0	0.0
TRINITY_DN145290_c2_g1_i6	10.78	0.0	0.0	0.0	75.57	4.06	0.0	8.8
TRINITY_DN145252_c3_g1_i3	4.76	0.0	0.0	0.0	1670.2	0.0	0.0	4.02
TRINITY_DN145548_c0_g2_i1	1.0	2.0	0.0	0.0	3.02	7.17	2.0	0.23
TRINITY_DN142450_c3_g1_i1	12.62	0.0	0.0	0.0	0.0	1.0	0.0	1.0
TRINITY_DN142718_c1_g1_i1	0.0	2.0	2.0	0.0	1.0	8.42	0.0	0.0
TRINITY_DN854716_c2_g1_i1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	131.0
TRINITY_DN144518_c0_g1_i8	17.08	0.0	0.0	0.0	0.0	8.65	0.0	15.93
TRINITY_DN135595_c0_g1_i1	1.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0
TRINITY_DN131394_c1_g1_i2	0.0	0.0	0.0	0.0	37.74	4.0	0.0	1.0
TRINITY_DN139483_c5_g1_i2	0.0	0.0	2.0	0.0	404.39	2.0	0.0	0.0
TRINITY_DN142526_c5_g3_i3	2.0	0.0	0.0	0.0	13.22	6.86	0.0	0.0
TRINITY_DN145537_c1_g1_i9	3.19	0.0	9.42	0.0	7.34	1.12	0.0	0.0
TRINITY_DN140553_c1_g6_i1	1.0	0.0	0.0	0.0	189.0	0.0	0.0	1.0
TRINITY_DN96423_c4_g1_i1	207.78	69.0	35.45	3.0	0.0	114.51	5.0	389.21
TRINITY_DN137878_c3_g5_i1	2.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0
TRINITY_DN139970_c6_g1_i2	2.12	0.0	4.0	33.0	0.0	0.0	0.0	3.6
TRINITY_DN144643_c8_g1_i4	28.0	0.0	0.0	0.0	0.0	6.0	0.0	16.0
TRINITY_DN136888_c0_g2_i1	0.0	0.0	0.0	0.0	3.0	2.0	0.0	5.0
TRINITY_DN144154_c24_g6_i1	4.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0
TRINITY_DN71929_c2_g1_i3	0.0	22.0	2.0	0.0	0.0	330.01	0.0	3.0
TRINITY_DN141791_c2_g1_i1	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0
TRINITY_DN143867_c72_g1_i2	38.2	5.0	24.52	49.05	0.0	3.82	0.0	2.09
TRINITY_DN140923_c3_g1_i5	4.37	0.0	2.74	0.0	0.0	0.0	21.0	0.0
TRINITY_DN143910_c0_g2_i1	7.0	25.0	4.0	0.0	9.09	1.0	0.0	3.88
TRINITY_DN124999_c1_g1_i1	1.0	0.0	0.0	0.0	0.0	20.0	0.0	1.0
TRINITY_DN139994_c0_g2_i2	0.0	0.0	0.0	0.0	10.0	2.0	1.0	1.0
TRINITY_DN139429_c1_g2_i1	1.01	0.0	0.43	0.0	1.0	2.09	0.0	6.59
TRINITY_DN143765_c2_g1_i2	1.0	0.0	6.0	0.0	6.0	1.0	0.0	0.0
TRINITY_DN142133_c9_g5_i3	27.0	0.0	48.0	0.0	1.0	2.0	20.0	0.0
TRINITY_DN141907_c3_g1_i4	4.0	0.0	2.0	0.0	9.0	0.0	0.0	4.0
TRINITY_DN137014_c0_g3_i7	2.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0
TRINITY_DN140380_c0_g2_i1	0.0	0.0	1.0	0.0	5.17	2.0	0.0	0.0
TRINITY_DN142891_c6_g2_i1	0.0	20.0	0.0	0.0	0.0	15.0	0.0	10.0
TRINITY_DN138222_c3_g4_i2	7.02	0.0	6.0	0.0	0.0	0.0	7.0	0.0
TRINITY_DN142539_c1_g1_i3	6.66	0.0	1.99	0.0	0.0	0.0	9.0	0.0
TRINITY_DN141473_c13_g2_i1	0.0	36.0	0.0	0.0	0.0	2.0	0.0	2.0
TRINITY_DN139431_c1_g2_i4	17.0	0.0	6.0	4.0	0.0	0.0	22.0	0.0
TRINITY_DN136751_c0_g1_i2	1.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0
TRINITY_DN145125_c4_g2_i3	14.0	0.0	0.0	0.0	685.77	5.0	0.0	11.6
TRINITY_DN139113_c0_g3_i3	2.5	0.0	0.0	0.0	0.0	5.0	0.0	1.0
TRINITY_DN136306_c0_g3_i1	1.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0
TRINITY_DN140804_c9_g5_i2	2.0	0.0	46.0	0.0	20.0	0.0	0.0	5.0
TRINITY_DN145252_c3_g1_i1	23.8	0.0	0.0	0.0	3528.85	0.0	0.0	2.17
TRINITY_DN142388_c1_g1_i2	3.0	4.0	5.0	0.0	0.0	2.72	0.0	6.04
TRINITY_DN140188_c14_g1_i6	4.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0
TRINITY_DN137438_c4_g1_i1	2.0	0.0	2.18	0.0	0.0	1.0	1.0	0.0
TRINITY_DN134635_c0_g2_i3	0.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0
TRINITY_DN144690_c1_g2_i1	0.01	0.0	0.0	0.0	0.0	3.43	0.0	4.74
TRINITY_DN140550_c2_g1_i1	5.0	21.0	1.0	0.0	0.0	2.0	0.0	5.0
TRINITY_DN137255_c1_g1_i1	5.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
TRINITY_DN145768_c0_g1_i4	28.79	0.0	4.7	0.0	0.0	1.0	0.0	11.21
TRINITY_DN145055_c3_g1_i3	50.0	0.0	0.0	0.0	136.24	1.35	0.0	0.0
TRINITY_DN138262_c3_g3_i4	4.36	0.0	1.87	0.0	0.0	0.0	0.0	3.0
TRINITY_DN139187_c3_g1_i3	0.0	0.0	1.0	0.0	36.05	0.0	0.0	0.56
TRINITY_DN142273_c1_g1_i3	6.39	26.0	1.0	0.0	3.87	1.0	0.0	5.0
TRINITY_DN141532_c5_g3_i11	0.0	61.0	0.0	0.0	0.0	24.81	0.0	17.56
TRINITY_DN144021_c5_g3_i1	0.33	0.0	50.38	0.0	30.47	2.01	0.0	58.02
TRINITY_DN140061_c3_g2_i3	4.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0
TRINITY_DN139319_c1_g2_i2	2.0	0.0	0.0	0.0	0.0	9.0	0.0	1.0
TRINITY_DN142187_c5_g6_i1	3.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
TRINITY_DN145292_c1_g1_i1	2.76	0.0	3.07	0.0	12.28	3.37	1.21	10.15
TRINITY_DN143049_c3_g5_i1	1.0	0.0	2.0	0.0	2.0	0.0	6.0	0.0
TRINITY_DN145558_c2_g1_i3	0.0	0.0	1.0	1.0	143.77	0.94	0.0	2.08
TRINITY_DN134305_c0_g2_i1	1.0	0.0	0.0	0.0	15.0	0.0	0.0	1.0
TRINITY_DN131014_c0_g1_i1	5.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0
TRINITY_DN144435_c2_g1_i11	63.57	0.0	0.0	0.0	0.0	0.0	14.0	0.21
TRINITY_DN140737_c5_g4_i1	11.0	0.0	0.0	0.0	5.0	1.0	38.0	0.0
TRINITY_DN140787_c4_g1_i1	0.0	55.0	0.0	0.0	0.0	76.69	0.0	14.0
TRINITY_DN142468_c1_g1_i1	1.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0
TRINITY_DN143981_c3_g1_i2	23.87	0.0	4.53	0.0	0.0	2.0	3.0	16.51
TRINITY_DN142130_c3_g1_i7	6.94	0.0	0.0	1.62	603.23	2.0	0.0	12.0
TRINITY_DN142562_c4_g9_i3	12.0	0.0	3.0	0.0	0.0	26.0	0.0	13.01
TRINITY_DN143985_c1_g7_i1	49.0	0.0	19.0	0.0	0.0	25.0	0.0	42.92
TRINITY_DN144433_c1_g3_i8	3.57	0.0	1.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN1092506_c0_g1_i1	10.57	28.79	3.47	0.0	0.0	144.46	2.0	70.81
TRINITY_DN144003_c10_g1_i3	0.0	4.0	0.0	0.0	0.0	4.0	0.0	3.45
TRINITY_DN137610_c3_g1_i9	40.38	1.0	1.0	0.0	0.0	33.1	0.0	114.43
TRINITY_DN138758_c2_g1_i2	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
TRINITY_DN140513_c3_g1_i2	5.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0
TRINITY_DN145174_c0_g1_i1	0.0	0.0	0.0	4.95	0.0	1.0	0.0	2.05
TRINITY_DN143656_c3_g4_i3	9.88	0.0	5.97	0.0	3.29	1.0	0.0	0.0
TRINITY_DN139166_c2_g1_i1	11.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0
TRINITY_DN140846_c3_g5_i3	6.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0
TRINITY_DN133459_c0_g1_i1	0.0	2.0	0.0	0.0	0.0	4.0	0.0	1.0
TRINITY_DN142671_c2_g1_i1	2.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0
