#OTU ID	024_B2	074_B2	090_subseq	146_B1	153_B3	258_B3
TRINITY_DN144422_c2_g1_i3	0	0	2	0	2	0
TRINITY_DN141815_c7_g3_i1	1	89	0	1	0	0
TRINITY_DN143949_c4_g1_i1	1	0	2	0	0	22
TRINITY_DN141229_c3_g2_i3	0	0	1	2	0	1
TRINITY_DN141358_c25_g1_i1	16	0	0	0	140	0
TRINITY_DN140703_c2_g1_i4	0	0	1	2	0	0
TRINITY_DN144384_c5_g1_i3	2	0	1	2	0	5
TRINITY_DN141328_c5_g1_i3	4	0	2	2	1	5
TRINITY_DN143020_c2_g8_i1	4	0	3	0	0	23
TRINITY_DN145646_c3_g3_i2	6	0	0	0	11	0
TRINITY_DN145826_c7_g1_i1	137	0	0	0	0	19
TRINITY_DN143169_c2_g1_i4	4	0	3	0	0	0
TRINITY_DN142178_c2_g1_i2	23	1	1	26	3	4
TRINITY_DN144558_c2_g1_i1	10	0	0	0	4	0
TRINITY_DN144896_c5_g1_i4	2	0	1	0	0	1
TRINITY_DN142165_c1_g1_i2	7	0	0	0	1	0
TRINITY_DN138556_c5_g3_i2	1	21	0	1	0	0
TRINITY_DN139225_c1_g2_i1	4	0	0	0	4	0
TRINITY_DN142324_c2_g1_i3	11	0	0	0	0	17
TRINITY_DN143516_c6_g1_i3	1	0	1	24	0	0
TRINITY_DN145014_c1_g1_i1	1	0	0	1	0	10
TRINITY_DN136079_c1_g2_i2	0	0	1	1	0	0
TRINITY_DN141763_c1_g3_i5	1	0	1	0	0	5
TRINITY_DN142726_c5_g4_i1	2	0	0	0	100	0
TRINITY_DN145046_c5_g1_i3	0	0	16	0	0	1
TRINITY_DN144666_c2_g1_i1	1	0	1	1	0	1
TRINITY_DN144780_c1_g1_i1	0	0	1	0	0	6
TRINITY_DN139943_c1_g3_i1	4	0	0	0	7	0
TRINITY_DN144097_c8_g2_i5	0	0	0	1	0	1
TRINITY_DN145389_c1_g1_i12	0	0	7	1	0	2
TRINITY_DN73469_c1_g1_i1	5	0	0	0	0	2
TRINITY_DN142905_c2_g1_i3	1	0	0	0	0	2
TRINITY_DN145429_c4_g2_i2	8	0	2	0	0	3
TRINITY_DN138543_c2_g6_i1	29	1	1	0	0	2
TRINITY_DN145245_c6_g1_i5	33	0	0	0	14	8
TRINITY_DN143846_c3_g1_i1	1	0	1	0	0	1
TRINITY_DN138764_c4_g1_i1	0	0	3	2	0	3
TRINITY_DN145162_c1_g1_i6	4	0	0	0	0	3
TRINITY_DN383896_c2_g1_i1	17	0	1	0	0	1
TRINITY_DN143105_c9_g1_i1	11	5	0	1	0	14
TRINITY_DN140729_c6_g2_i6	1	0	1	0	0	2
TRINITY_DN139127_c3_g1_i1	0	0	0	2	0	2
TRINITY_DN142148_c11_g5_i1	4	0	0	0	7	0
TRINITY_DN141811_c1_g1_i1	0	8	0	31	0	0
TRINITY_DN137182_c1_g3_i1	1	0	2	0	0	4
TRINITY_DN139203_c2_g1_i1	4	0	0	0	26	0
TRINITY_DN142619_c1_g1_i15	1	0	1	5	0	0
TRINITY_DN144440_c1_g1_i2	7	316	76	14	69	53
TRINITY_DN139042_c1_g2_i4	2	5	8	37	0	7
TRINITY_DN138815_c3_g2_i1	0	0	2	2	22	1
TRINITY_DN147279_c1_g1_i1	2	0	0	0	0	189
TRINITY_DN143123_c1_g2_i7	6	0	0	0	0	8
TRINITY_DN144640_c17_g5_i2	2	0	107	0	0	26
TRINITY_DN136262_c1_g8_i3	0	0	1	1	19	2
TRINITY_DN140710_c1_g1_i13	0	0	1	1	0	1
TRINITY_DN139508_c2_g1_i1	0	0	1	0	4	1
TRINITY_DN137375_c0_g1_i2	8	0	0	0	0	3
TRINITY_DN139392_c3_g11_i1	7	0	0	0	16	0
TRINITY_DN143429_c7_g1_i1	1	0	0	0	0	7
TRINITY_DN140599_c0_g1_i7	0	0	4	4	0	1
TRINITY_DN139716_c4_g2_i2	0	0	1	0	0	1
TRINITY_DN137395_c12_g1_i2	0	0	0	1	3	0
TRINITY_DN1312992_c2_g1_i1	2	0	0	0	165	0
TRINITY_DN143079_c6_g1_i3	2	0	4	0	0	4
TRINITY_DN144151_c1_g7_i2	1	0	1	0	0	2
TRINITY_DN141489_c0_g1_i9	0	0	1	2	0	0
TRINITY_DN140724_c3_g2_i1	0	33	4	0	0	12
TRINITY_DN136655_c3_g1_i1	0	29	0	0	0	2
TRINITY_DN145137_c2_g1_i3	0	0	0	0	14	3
TRINITY_DN384726_c3_g1_i1	62	0	3	0	3	90
TRINITY_DN143326_c2_g3_i1	1	0	1	1	0	14
TRINITY_DN141720_c0_g4_i3	0	0	1	0	0	1
TRINITY_DN140367_c17_g6_i3	0	106	15	15	0	7
TRINITY_DN130955_c0_g1_i1	0	0	0	0	0	1
TRINITY_DN145444_c0_g1_i1	88	0	0	0	0	164
TRINITY_DN141414_c2_g2_i6	0	0	0	3	0	1
TRINITY_DN139281_c7_g2_i1	0	0	1	0	0	1
TRINITY_DN151468_c5_g1_i1	0	0	95	1	0	3
TRINITY_DN142000_c5_g1_i2	1	0	0	0	0	1
TRINITY_DN140878_c2_g1_i5	6	0	0	0	18	0
TRINITY_DN131245_c0_g1_i3	0	5	1	0	0	0
TRINITY_DN139980_c3_g1_i6	2	0	0	0	11	2
TRINITY_DN141831_c0_g1_i3	1	0	1	0	0	0
TRINITY_DN129147_c0_g1_i2	4	0	0	5	0	0
TRINITY_DN136893_c3_g3_i1	0	0	3	9	0	5
TRINITY_DN143163_c3_g1_i7	0	0	0	25	0	1
TRINITY_DN131740_c0_g1_i1	0	0	0	1	0	2
TRINITY_DN143899_c4_g1_i6	2	0	1	0	0	2
TRINITY_DN137109_c2_g1_i1	0	0	0	2	0	1
TRINITY_DN144713_c3_g1_i4	3	0	0	0	0	23
TRINITY_DN143832_c0_g1_i6	0	0	11	0	2	1
TRINITY_DN145295_c7_g1_i3	0	0	1	0	0	5
TRINITY_DN105283_c0_g1_i1	0	0	0	1	0	1
TRINITY_DN141973_c7_g1_i11	2	0	0	0	0	2
TRINITY_DN144368_c1_g1_i3	0	0	3	8	0	1
TRINITY_DN139138_c8_g4_i2	0	0	1	0	0	0
TRINITY_DN137697_c1_g1_i1	0	6	0	1	0	1
TRINITY_DN144836_c3_g7_i1	1	0	0	40	0	0
TRINITY_DN138067_c2_g1_i1	1	0	1	3	2	6
TRINITY_DN139823_c1_g1_i2	0	0	1	21	0	0
TRINITY_DN142320_c1_g1_i1	9	0	0	0	0	10
TRINITY_DN144448_c2_g1_i3	0	26	10	0	0	3
TRINITY_DN54098_c1_g1_i1	6	0	0	0	0	29
TRINITY_DN139978_c4_g1_i2	0	0	6	7	0	6
TRINITY_DN111527_c0_g1_i1	1	0	0	0	0	7
TRINITY_DN145138_c0_g1_i1	0	0	5	0	0	6
TRINITY_DN135615_c2_g1_i2	33	0	2	0	12	8
TRINITY_DN139836_c6_g1_i1	4	0	8	1	0	4
TRINITY_DN145406_c2_g1_i2	37	0	0	0	0	21
TRINITY_DN143383_c0_g7_i3	43	7	4	241	0	46
TRINITY_DN139829_c3_g1_i1	0	0	0	12	0	1
TRINITY_DN139401_c4_g1_i9	1	0	0	3	0	2
TRINITY_DN142041_c4_g4_i4	1	0	2	1	0	8
TRINITY_DN138395_c2_g1_i7	0	0	0	2	0	1
TRINITY_DN137085_c7_g9_i1	0	2	0	0	58	1
TRINITY_DN145368_c2_g1_i6	14	0	0	0	0	9
TRINITY_DN143683_c0_g2_i1	18	0	23	0	0	2
TRINITY_DN140548_c3_g1_i13	2	0	0	0	0	24
TRINITY_DN144708_c3_g1_i8	0	1	6	47	0	9
TRINITY_DN137498_c4_g3_i2	1	0	8	0	0	2
TRINITY_DN142782_c2_g5_i1	12	0	2	269	0	12
TRINITY_DN140778_c1_g2_i2	0	0	0	2	0	1
TRINITY_DN139322_c2_g1_i2	2	22	2	15	0	3
TRINITY_DN142193_c5_g3_i1	10	0	3	0	0	9
TRINITY_DN136830_c1_g2_i3	0	6	1	0	0	1
TRINITY_DN141402_c0_g1_i6	2	0	3	0	0	1
TRINITY_DN145196_c4_g1_i3	25	0	0	0	0	41
TRINITY_DN140501_c9_g2_i6	0	0	1	0	0	3
TRINITY_DN139138_c8_g2_i2	1	0	3	29	0	0
TRINITY_DN144684_c6_g1_i1	2	0	1	0	0	10
TRINITY_DN143076_c3_g4_i1	1	0	2	0	0	5
TRINITY_DN139573_c2_g5_i1	4	0	0	0	15	0
TRINITY_DN145220_c4_g2_i1	0	0	5	0	0	21
TRINITY_DN137096_c3_g3_i1	2	0	0	1	0	4
TRINITY_DN613632_c0_g1_i1	1	0	2	3	0	0
TRINITY_DN142969_c1_g1_i4	1	0	0	1	0	0
TRINITY_DN143969_c1_g3_i2	2	50	0	58	0	5
TRINITY_DN140189_c2_g1_i6	3	0	0	0	0	0
TRINITY_DN138870_c2_g2_i1	0	0	1	0	0	3
TRINITY_DN145457_c2_g1_i4	8	0	0	2	0	17
TRINITY_DN141965_c3_g3_i1	3	1	8	0	0	0
TRINITY_DN144616_c7_g3_i15	37	19	3	70	0	60
TRINITY_DN131501_c1_g1_i1	1	0	0	0	0	2
TRINITY_DN140815_c0_g1_i1	0	10	2	14	0	1
TRINITY_DN141386_c1_g1_i1	4	0	4	0	3	2
TRINITY_DN145755_c3_g1_i6	3	0	0	0	0	5
TRINITY_DN140874_c2_g1_i6	1	0	1	15	0	3
TRINITY_DN145505_c4_g1_i3	9	0	3	1	0	9
TRINITY_DN137317_c0_g1_i3	1	23	7	5	0	6
TRINITY_DN141664_c0_g1_i4	0	0	2	1	0	1
TRINITY_DN137433_c2_g3_i3	0	0	2	0	0	3
TRINITY_DN139095_c1_g1_i2	0	21	4	0	0	5
TRINITY_DN143605_c1_g1_i8	2	0	1	1	17	0
TRINITY_DN145015_c0_g1_i2	0	0	2	0	0	9
TRINITY_DN145504_c2_g1_i6	1	0	0	36	0	3
TRINITY_DN142789_c0_g3_i1	1	0	4	15	0	4
TRINITY_DN142309_c15_g6_i1	3	0	0	1	0	0
TRINITY_DN137523_c1_g1_i2	0	0	3	0	0	2
TRINITY_DN140466_c1_g1_i9	0	82	1	0	0	4
TRINITY_DN142503_c9_g2_i8	2	0	0	0	1	0
TRINITY_DN144589_c0_g1_i1	0	0	0	0	0	1
TRINITY_DN1311661_c4_g1_i1	9	0	38	15	0	3
TRINITY_DN139429_c1_g2_i2	2	0	3	0	0	2
TRINITY_DN138955_c2_g1_i9	3	0	1	0	0	0
TRINITY_DN141567_c4_g1_i3	0	0	0	2	28	1
TRINITY_DN137525_c1_g1_i1	0	0	1	11	0	1
TRINITY_DN138674_c4_g1_i1	6	31	0	0	249	14
TRINITY_DN141725_c1_g2_i1	13	0	9	0	0	5
TRINITY_DN138920_c2_g1_i4	2	0	1	0	0	1
TRINITY_DN140877_c0_g1_i2	1	0	1	11	0	0
TRINITY_DN136526_c2_g1_i1	0	0	6	3	0	2
TRINITY_DN143018_c39_g5_i1	378	0	32	0	82	418
TRINITY_DN137476_c2_g1_i2	0	29	0	17	0	1
TRINITY_DN126565_c0_g1_i1	0	0	0	12	0	3
TRINITY_DN140621_c1_g1_i10	2	0	2	6	0	1
TRINITY_DN142393_c1_g4_i4	1	0	11	8	0	4
TRINITY_DN133536_c3_g2_i1	0	17	0	15	0	0
TRINITY_DN140755_c13_g1_i3	13	0	0	0	10	0
TRINITY_DN129941_c0_g1_i1	1	0	0	0	0	1
TRINITY_DN112016_c3_g1_i2	2	0	0	0	0	0
TRINITY_DN144722_c7_g1_i3	0	6	1	0	0	1
TRINITY_DN1090763_c3_g8_i1	3	196	0	0	0	1
TRINITY_DN143435_c1_g1_i2	2	0	0	0	14	0
TRINITY_DN142762_c3_g1_i2	3	0	0	1	0	1
TRINITY_DN143572_c3_g10_i1	398	0	97	32	489	9
TRINITY_DN145105_c3_g1_i9	0	1	2	1	0	0
TRINITY_DN142007_c2_g3_i5	1	0	0	7	0	3
TRINITY_DN138469_c1_g4_i1	0	0	1	1	0	1
TRINITY_DN610163_c2_g1_i1	6	0	0	0	0	18
TRINITY_DN143342_c3_g2_i1	0	0	9	0	0	10
TRINITY_DN131954_c0_g1_i1	1	0	1	14	0	1
TRINITY_DN137970_c6_g1_i2	0	61	3	1	0	0
TRINITY_DN143383_c0_g7_i1	0	0	5	2	0	181
TRINITY_DN138131_c3_g1_i8	1	0	2	6	0	0
TRINITY_DN139419_c1_g2_i1	7	0	0	0	0	3
TRINITY_DN137419_c4_g1_i1	6	0	1	15	0	6
TRINITY_DN142430_c0_g1_i1	1	1	0	1	0	0
TRINITY_DN144747_c1_g1_i11	7	0	0	0	0	0
TRINITY_DN145774_c5_g2_i5	9	0	4	0	12	130
TRINITY_DN144904_c4_g1_i4	6	0	0	202	0	7
TRINITY_DN136959_c1_g8_i1	0	0	1	2	0	1
TRINITY_DN141391_c4_g1_i17	3	0	0	0	0	3
TRINITY_DN140519_c2_g4_i2	4	0	0	0	5	0
TRINITY_DN143160_c5_g2_i8	0	73	8	0	0	11
TRINITY_DN145586_c1_g1_i1	104	0	0	0	0	4
TRINITY_DN145797_c2_g1_i2	12	0	0	11	0	11
TRINITY_DN145589_c0_g1_i5	8	219	33	0	0	17
TRINITY_DN144989_c8_g1_i2	8	0	0	31	0	1
TRINITY_DN133023_c1_g2_i1	1	3	2	5	0	1
TRINITY_DN144187_c0_g1_i10	0	0	0	21	0	4
TRINITY_DN145586_c1_g1_i2	8	0	1	0	0	2
TRINITY_DN143666_c5_g2_i2	4	17	8	40	0	6
TRINITY_DN137838_c5_g1_i14	1	0	2	5	0	3
TRINITY_DN145032_c1_g1_i3	0	0	1	14	0	0
TRINITY_DN144345_c0_g1_i3	0	0	12	0	0	1
TRINITY_DN137395_c12_g1_i1	7	0	0	3	38	0
TRINITY_DN145540_c21_g1_i1	634	504	185	13149	56	513
TRINITY_DN139592_c0_g1_i5	1	0	1	0	0	1
TRINITY_DN145522_c2_g1_i1	5	0	0	0	0	5
TRINITY_DN135893_c0_g2_i1	1	0	0	1	0	1
TRINITY_DN137231_c7_g2_i2	0	0	1	0	0	4
TRINITY_DN142230_c8_g1_i1	1	0	0	1	0	0
TRINITY_DN140995_c4_g5_i2	11	0	0	0	0	7
TRINITY_DN144733_c0_g1_i3	0	0	1	17	0	1
TRINITY_DN142267_c2_g1_i6	1	0	0	14	0	5
TRINITY_DN142761_c18_g2_i3	18	0	0	50	0	1
TRINITY_DN144009_c4_g2_i1	1	0	1	0	0	0
TRINITY_DN145229_c6_g2_i4	0	0	4	3	0	3
TRINITY_DN143744_c0_g2_i1	0	0	2	511	0	3
TRINITY_DN145228_c1_g1_i7	1	0	0	2	0	2
TRINITY_DN144632_c9_g1_i1	0	0	1	0	0	9
TRINITY_DN140764_c4_g1_i5	0	0	0	6	0	1
TRINITY_DN145700_c5_g7_i1	19	0	2	1810	0	0
TRINITY_DN140414_c2_g5_i1	0	0	23	0	0	4
TRINITY_DN145547_c13_g2_i1	1	0	2	0	0	1
TRINITY_DN136411_c1_g1_i1	0	0	2	2	0	4
TRINITY_DN145458_c3_g1_i15	0	0	4	0	0	20
TRINITY_DN141075_c3_g1_i1	17	25	0	1	0	4
TRINITY_DN134261_c1_g1_i1	0	5	1	1	0	2
TRINITY_DN137298_c3_g2_i2	0	0	3	1	0	2
TRINITY_DN140271_c2_g8_i1	1	0	0	1	0	2
TRINITY_DN145717_c0_g1_i3	0	1	3	0	0	4
TRINITY_DN136903_c2_g1_i6	0	0	0	5	0	3
TRINITY_DN144242_c3_g1_i3	2	0	0	35	0	0
TRINITY_DN138910_c3_g1_i2	2	0	1	0	0	1
TRINITY_DN143207_c1_g7_i1	0	0	1	0	0	2
TRINITY_DN144632_c9_g3_i1	47	0	19	0	0	32
TRINITY_DN143867_c72_g1_i1	55	0	4	0	1	36
TRINITY_DN138713_c3_g3_i11	0	0	2	0	0	1
TRINITY_DN142124_c1_g1_i9	0	0	3	0	0	3
TRINITY_DN144057_c3_g1_i1	5	0	0	33	4	0
TRINITY_DN140178_c3_g1_i4	3	6	0	11	0	0
TRINITY_DN143096_c2_g1_i1	79	6	8	4479	0	477
TRINITY_DN135950_c1_g1_i1	3	2	1	0	0	1
TRINITY_DN138537_c6_g1_i1	1	0	10	0	73	10
TRINITY_DN142363_c4_g1_i2	0	0	1	0	0	2
TRINITY_DN139143_c5_g2_i2	1	0	4	6	0	2
TRINITY_DN139650_c4_g2_i6	19	0	0	0	21	0
TRINITY_DN140874_c2_g1_i5	0	0	1	1	0	2
TRINITY_DN70273_c9_g4_i1	26	0	2	4	0	13
TRINITY_DN1312235_c0_g1_i1	0	0	7	0	14	0
TRINITY_DN610904_c6_g3_i1	1	0	0	2017	0	10
TRINITY_DN1157769_c1_g1_i1	7	0	0	19	0	1
TRINITY_DN139031_c2_g1_i4	1	0	1	0	0	1
TRINITY_DN142947_c0_g1_i3	1	0	0	0	4	0
TRINITY_DN145391_c5_g1_i9	0	0	0	126	8	8
TRINITY_DN149812_c2_g1_i1	0	0	7	19	0	0
TRINITY_DN144583_c2_g1_i5	1	0	0	0	0	11
TRINITY_DN140854_c2_g2_i11	1	0	0	0	0	1
TRINITY_DN140830_c1_g1_i1	0	0	0	4	0	1
TRINITY_DN141439_c1_g1_i2	1	0	1	0	0	0
TRINITY_DN140874_c2_g1_i4	0	0	6	0	0	2
TRINITY_DN144001_c5_g1_i7	36	55	6	13	0	8
TRINITY_DN144811_c2_g1_i3	43	0	0	0	0	8
TRINITY_DN136340_c0_g2_i3	0	0	4	2	0	1
TRINITY_DN143517_c4_g3_i1	1	0	3	0	0	4
TRINITY_DN144616_c7_g3_i3	0	0	0	1	0	7
TRINITY_DN141973_c7_g1_i9	1	0	0	1	0	0
TRINITY_DN141805_c2_g2_i1	0	0	1	3	0	2
TRINITY_DN143675_c6_g6_i1	0	1	2	0	0	1
TRINITY_DN143831_c3_g2_i1	0	0	1	0	3	0
TRINITY_DN140427_c2_g1_i2	0	0	0	3	0	1
TRINITY_DN853197_c6_g1_i1	2	0	1	0	133	3
TRINITY_DN141378_c0_g1_i1	4	0	1	0	0	5
TRINITY_DN143775_c12_g5_i4	4	0	1	19	0	14
TRINITY_DN142879_c18_g1_i2	1	2	79	2	0	66
TRINITY_DN139437_c0_g2_i4	0	0	1	0	0	2
TRINITY_DN143804_c1_g1_i1	3	0	2	0	0	6
TRINITY_DN137585_c1_g1_i3	1	0	4	0	0	3
TRINITY_DN137986_c0_g7_i1	0	0	1	22	0	3
TRINITY_DN144978_c2_g1_i8	27	4	1	0	0	6
TRINITY_DN138764_c4_g1_i2	2	0	0	0	0	7
TRINITY_DN142088_c0_g3_i1	16	0	0	0	4	0
TRINITY_DN144975_c2_g1_i1	0	0	18	0	0	2
TRINITY_DN135926_c1_g2_i2	0	7	0	0	0	9
TRINITY_DN145075_c9_g1_i1	7	0	7	0	0	29
TRINITY_DN1091626_c0_g1_i1	5	0	1	127	0	66
TRINITY_DN141543_c1_g5_i5	1	0	0	4	0	2
TRINITY_DN144453_c1_g1_i2	37	0	1	0	0	0
TRINITY_DN140586_c3_g1_i1	0	0	0	1	0	19
TRINITY_DN140927_c1_g3_i3	0	0	6	3	0	1
TRINITY_DN144962_c8_g1_i14	1	0	1	0	0	0
TRINITY_DN385865_c1_g1_i1	34	0	1	0	0	1
TRINITY_DN138078_c2_g1_i1	1	0	0	0	0	3
TRINITY_DN137476_c2_g1_i1	1	89	2	5	0	3
TRINITY_DN135918_c3_g1_i8	0	0	0	5	0	19
TRINITY_DN145588_c7_g1_i3	1	0	0	4	0	0
TRINITY_DN383880_c0_g1_i1	0	0	0	0	0	3
TRINITY_DN142046_c4_g5_i3	1	15	9	0	0	30
TRINITY_DN144217_c2_g5_i2	2	3	0	0	15	0
TRINITY_DN144270_c3_g1_i3	0	0	1	1	0	1
TRINITY_DN143227_c3_g4_i4	27	0	5	0	0	2
TRINITY_DN1312543_c0_g2_i1	7	18	0	0	0	32
TRINITY_DN138920_c2_g1_i6	0	0	0	1	0	2
TRINITY_DN143218_c3_g1_i1	3	0	2	0	2	19
TRINITY_DN144446_c3_g2_i1	37	0	0	0	0	3
TRINITY_DN145711_c5_g1_i1	0	0	1	4	0	1
TRINITY_DN138995_c5_g2_i3	0	0	5	11	0	2
TRINITY_DN144933_c6_g1_i2	0	0	0	1	0	715
TRINITY_DN138732_c2_g3_i3	0	0	0	3	0	1
TRINITY_DN144142_c2_g1_i4	1	0	1	0	0	4
TRINITY_DN393743_c0_g1_i1	1	0	2	1	0	0
TRINITY_DN142175_c5_g5_i2	1	0	49	5	0	4
TRINITY_DN141295_c1_g1_i1	1	0	0	0	0	2
TRINITY_DN133130_c0_g2_i1	34	0	0	0	40	0
TRINITY_DN142380_c10_g1_i2	0	0	2	0	0	3
TRINITY_DN144460_c2_g1_i7	25	0	3	1	4	0
TRINITY_DN145333_c0_g3_i1	1	0	2	0	0	2
TRINITY_DN137936_c2_g1_i5	0	0	3	7	0	2
TRINITY_DN138695_c4_g3_i2	1	0	3	0	0	1
TRINITY_DN144763_c6_g1_i8	8	0	0	0	0	3
TRINITY_DN138128_c1_g2_i5	0	0	1	3	0	3
TRINITY_DN145429_c4_g2_i3	21	0	0	0	0	52
TRINITY_DN140501_c9_g2_i7	1	0	0	1	0	0
TRINITY_DN140488_c3_g3_i1	0	0	3	3	0	4
TRINITY_DN384881_c0_g2_i1	0	0	0	0	4	1
TRINITY_DN145195_c12_g1_i1	0	23	10	0	0	8
TRINITY_DN138881_c2_g4_i1	0	0	2	1	0	1
TRINITY_DN144179_c5_g1_i2	5	0	1	0	0	2
TRINITY_DN143231_c5_g1_i2	2	62	1	92	0	11
TRINITY_DN142128_c1_g2_i2	1	0	0	0	0	23
TRINITY_DN1314811_c2_g1_i1	1	0	0	0	30	0
TRINITY_DN138318_c6_g1_i1	17	0	0	0	4	0
TRINITY_DN142732_c4_g1_i2	0	0	1	0	0	1
TRINITY_DN141789_c6_g7_i2	10	0	0	0	23	0
TRINITY_DN134023_c3_g2_i2	1	0	1	0	0	0
TRINITY_DN142245_c1_g2_i2	0	0	1	2	0	3
TRINITY_DN126526_c0_g2_i1	3	0	0	0	0	1
